sentence	label
rt usrId #nepalquake worst earthquake in over DD years leaves at least DD dead httpAddress	1
non profits n donors make sure you select credible local partners n that you enforce strict anti corruption httpAddress #nepalquake	1
my heart httpAddress httpAddress	1
an #indianairforce c 17 globemaster ii with #nepalquakerelief along with96 #ndrf personnel an httpAddress httpAddress	1
usrId sorry nepal not japan plz pray for nepal country	1
rt usrId nepal fundraiser on tomorrow all day at the gurkha cafe on cockburn street #edinburgh httpAddress	1
rt usrId httpAddress so many httpAddress such httpAddress httpAddress	1
rt usrId nepalese home ministry says quake death toll has reached httpAddress #breakingnews #nepalearthquake #nst170 httpAddress	1
rt usrId good news ! supplies delivered to kyanjin gompa and many choppers have rescued httpAddress #langtang #nepalquake	1
rt usrId pic1 modi sent relief material to nepal with in httpAddress pic2 sonia sent relief material to uthrakhand after D httpAddress http	1
agree httpAddress	1
drone video from nepal httpAddress	0
rt usrId canada announces D million for emergency relief programmes ; russia to sent a rescue team to land later on httpAddress #nep	1
rt usrId charity drive for nepal httpAddress httpAddress	1
footage shows the moment the devastating quake shatters nepal cctv footage has emerged of the moment a httpAddress httpAddress	0
beauty of indian army is their dedication towards httpAddress #nepalearthquake	1
rt usrId my prayers with people of #nepal amp ; across #india after the massive 7.9 magnitude httpAddress hope everyone is safe ! httpAddress	1
rt usrId cousin was hiking in nepal when earthquake httpAddress throw this an rt you never know who may see it amp ; could help httpAddress	1
people s response to this tragedy has been moving and httpAddress httpAddress	1
usrId amp ; nepal tara green foundation doing brilliant job funding amp ; bringing supplies to thame httpAddress usrId usrId	1
rt usrId i survived by drinking muddy water says man rescued after DD httpAddress #nepalquake httpAddress httpAddress	1
ban worried about #nepal prt	1
#2brnews coming up DD #burnley #pendle #hyndburn extra aid pledged for nepal listen live httpAddress	1
powerful httpAddress earthquake rocks nepal death toll approaches DD #nepalearthquake #prayfornepal httpAddress	1
rt usrId looking for my brother and his wife in httpAddress everest httpAddress info httpAddress pj amp ; neda httpAddress httpAddress	1
there are no words just actions #nepalearthquake	1
nepal earthquake donate now to help children save the children uk httpAddress	1
usrId to volunteer pl contact aarogya seva team headed to devastated httpAddress or call on 91961177341 #nepalquakerelief	1
rt usrId jacob riordan my baby brother missing since the #earthquake in httpAddress pls rt and contact us if you ve seen httpAddress httpAddress	1
rt usrId help us help httpAddress nff is sending responders for rescue amp ; httpAddress we need your donation to help those httpAddress ht	1
rt usrId star india joins hands with usrId to mobilise relief for nepal amp ; northern httpAddress click to donate httpAddress	1
pry fr httpAddress gd sv al ppl frm this wrst situation nd bring back thr br8 httpAddress also gv pwr to npl gvt to dfnd ths situation #nepal	1
rt usrId my prayers go out to my friends and people in httpAddress i hope all your loved ones are safe and sound	1
rt usrId #nepalearthquake two c 17 globemaster ii of #iaf are being loaded with medical supplies at hindon n wd be taking off	1
rt usrId the ever dependable heroism of our armed forces to the fore in httpAddress god httpAddress	1
rt usrId the sadness is sinking in . we have lost our temples our history the places we grew up . #nepalearthquake	0
rt usrId mother nature often sends a lesson we d prefer not to have on the value of httpAddress my thoughts and prayers go out to people	1
rt usrId heard pm to give 6lacs to family of demised in nepal but will give ignorance to 100s dead farmers amp ; jal satyagrahis h	1
rt usrId we re in #nepal assisting those in need after the #nepalearthquake here s how you can help httpAddress	1
rt usrId thanks usrId usrId the usrId broadcast partners are essential for telling the stories of the need in disasters	1
rt usrId a friend of mine was in nepal for a httpAddress he can t be contacted httpAddress please rt #nepalhelpneeded #nepalearhquake httpAddress	1
rt usrId #prayfornepal D retweet D prayer	1
rt usrId new cns video #popefrancis prayed yesterday for victims of the #nepalquake httpAddress	1
rt usrId millions of children in danger after #nepalearthquake text nepal to DD to donate D t amp ; cs httpAddress httpAddress	1
thoughts go out to all those affected in the #nepalearthquake	1
the state of nepal s historic landmarks httpAddress	0
httpAddress is coming to httpAddress	1
tonight we must #pray for #nepalearthquake dont forget httpAddress httpAddress	1
please help nepal by donating even if the amount is little it can makea big httpAddress donate #nepalearthquake httpAddress	1
sending belief energy to httpAddress httpAddress	1
keeping them in prayer f httpAddress	1
rt usrId press release #redcross calls for greater urgency in relief efforts for #nepalquake survivors httpAddress	1
rt usrId what was we pose to do ? rt usrId 1 00 were killed in nepal amp ; people were worrying about bruce httpAddress httpAddress	1
httpAddress please help httpAddress #love	1
rt usrId heard a rumour that i am donating #gabbarisback s 1st day collections to the #nepalearthquake httpAddress cont httpAddress	1
usrId truly a tragedy in nepal	1
rt usrId salute D usrId chief usrId D his grt step D #nepalquake victims httpAddress http	1
mega earthquake hits httpAddress everyone from everywhere whatever you can please help #help #nepal #earthquakenepal httpAddress	1
sad to see many innocent life s gone #nepal rip	1
rt usrId #nepalquakerelief donations so far D countries 25m nonprofits httpAddress more httpAddress httpAddress	1
woah ! httpAddress	1
rt usrId exhausted with political paralysis feelings of people in #nepal could turn explosive if rescue amp ; relief efforts	1
#nepalquakerelief volunteer request #indiawithnepal httpAddress	1
rt usrId my thoughts and prayers are with the proud brave people of nepal !! such a devastating tragedy !! 4 god bless !!	1
grett ji httpAddress	1
rt usrId . usrId usrId amp ; usrId were at everest basecamp when #nepalquake httpAddress both safe but DD others dead htt	1
your response to our appeal has been incredible watch the latest on #nepalquake appeal from usrId httpAddress	1
before and after photos of historic monuments ruined in nepal quake the death toll in nepal from last httpAddress httpAddress	1
rt usrId ishan 16 amp ; iman 13 shaved their heads in mourning after funeral of their mother ishara a victim of #nepalquake httpAddress	1
rt usrId death toll in massive nepal earthquake has reached at least 906 police say httpAddress	1
#nepal death toll now over 4 00	1
rt usrId sent off the 1st batch of aid material collected by httpAddress hoping 2send more in the coming httpAddress as much as u c	1
rt usrId nepal declares state of emergency as death toll from httpAddress earthquake nears DD usrId via usrId	1
rt usrId our aid lorries delivered #nepalearthquake relief by hand where landslides prevented vehicle access httpAddress	1
rt usrId join us in sending prayers to nepal after a tragic earthquake hit within the last DD httpAddress httpAddress	1
praying frt usrId rt usrId #nepalquake #nepal avalanche on everest south side climbers went httpAddress httpAddress	1
sad 17th century temple in bhaktapur in ruins today httpAddress	0
hill is cracking there might be landslide #nepalearthquake #lukla #help usrId httpAddress	0
he saw his home falling down he cant do anything he is now httpAddress you people can help httpAddress httpAddress	0
nepal earthquake 90 of his village was decimated before his eyes httpAddress	0
un staff don t get weekends off when crises httpAddress and we don t mind at httpAddress httpAddress	1
things are httpAddress usrId #nepalearthquake httpAddress	1
nepal refuses help offered by china saying they have full faith in indian army and httpAddress #earthquake #respectformodi	1
facebook collecting nepal earthquake aid donations facebook was rolling out a donation button monday for contributions to victims httpAddress	1
save the #himalayankingdom usrId httpAddress	1
rt usrId send small donations to support #nepal disaster httpAddress tell a friend to match your donation of 1 5 today httpAddress	1
just trended for #nepal #nepalquake personas sin vida zona afectada por 172 tweets and DD instagrams httpAddress	1
rt usrId #nepalearthquake iaf heptrs today evacuated DD casualties amp ; DD httpAddress cumulative DD casualties amp ; DD httpAddress ht	1
how sad 2 httpAddress	1
drone captured huge devastation in nepal httpAddress	0
rt usrId to all those who reach to preach ! #nepalearthquake httpAddress	1
